token_id,count,is_dominant
1016,89,False
6970,89,False
6634,89,False
7332,88,False
3387,88,False
1815,88,False
6289,88,False
5334,88,False
7870,88,False
3785,88,False
3048,88,False
5393,88,False
7967,88,False
3072,88,False
6396,88,False
3470,88,False
2736,88,False
4699,88,False
31,88,False
4234,87,False
7184,87,False
160,87,False
4898,87,False
3090,86,False
1396,86,False
1818,86,False
5289,86,False
3671,86,False
5417,86,False
6694,86,False
4285,86,False
5255,86,False
2387,86,False
5975,86,False
1562,86,False
3697,85,False
7309,85,False
7178,85,False
6030,85,False
4867,85,False
5042,85,False
6572,85,False
760,85,False
4380,85,False
6126,85,False
2883,85,False
6104,84,False
2749,84,False
6745,84,False
4594,84,False
4708,84,False
7997,84,False
4682,84,False
7325,84,False
2289,84,False
4162,84,False
7458,83,False
5923,83,False
6641,83,False
7883,83,False
5034,83,False
7509,83,False
8169,83,False
5025,83,False
5567,83,False
5200,83,False
4014,83,False
4126,83,False
5337,82,False
6848,82,False
2491,82,False
1416,82,False
4181,82,False
5782,82,False
3031,81,False
5407,81,False
5134,81,False
6342,81,False
5870,81,False
2241,81,False
5237,81,False
756,81,False
2784,81,False
7072,80,False
2716,80,False
7192,80,False
1547,80,False
2748,80,False
646,80,False
4789,80,False
4541,80,False
2479,80,False
6248,80,False
8127,79,False
3412,79,False
4237,79,False
5256,79,False
4649,79,False
2431,79,False
4208,79,False
4335,79,False
5553,79,False
261,79,False
6865,78,False
6381,78,False
5974,78,False
7270,78,False
6302,78,False
1841,78,False
5786,78,False
5468,78,False
1769,78,False
1229,77,False
770,77,False
2974,77,False
1251,77,False
6180,77,False
471,77,False
7799,77,False
1210,77,False
5494,77,False
4949,77,False
2459,76,False
5688,76,False
5271,76,False
7132,76,False
6038,76,False
1041,76,False
3657,76,False
4296,76,False
4981,76,False
6408,76,False
1883,76,False
1641,76,False
450,76,False
7172,75,False
821,75,False
629,75,False
5792,75,False
6639,75,False
942,75,False
1535,75,False
6584,75,False
6018,75,False
3600,75,False
2039,75,False
5205,75,False
3018,75,False
3784,75,False
3341,75,False
3138,75,False
7843,74,False
6880,74,False
7902,74,False
5175,74,False
2979,74,False
5172,74,False
1118,74,False
7578,74,False
4227,74,False
3161,74,False
1113,74,False
684,74,False
2220,74,False
1260,74,False
3515,74,False
6543,74,False
7420,73,False
3084,73,False
3087,73,False
2380,73,False
4532,73,False
5257,73,False
2050,73,False
7080,73,False
172,73,False
5338,73,False
2994,72,False
6178,72,False
1545,72,False
427,72,False
3942,72,False
569,72,False
3468,72,False
3686,71,False
6138,71,False
5898,71,False
4459,71,False
460,71,False
1402,71,False
3929,71,False
3615,71,False
7086,70,False
7117,70,False
5188,70,False
4942,70,False
6767,70,False
2480,70,False
2958,70,False
6460,70,False
5495,70,False
1532,70,False
349,70,False
3946,70,False
208,70,False
205,70,False
3754,70,False
5453,70,False
3529,70,False
1553,70,False
4915,69,False
7977,69,False
3755,69,False
2352,69,False
2787,69,False
8158,69,False
5269,69,False
6776,69,False
1310,69,False
4964,69,False
3920,69,False
552,69,False
2130,69,False
6959,69,False
6028,69,False
3752,68,False
2057,68,False
3251,68,False
4747,68,False
3523,68,False
2236,68,False
7460,68,False
4005,68,False
5985,68,False
1686,68,False
2786,68,False
7572,68,False
6314,68,False
826,67,False
2827,67,False
6431,67,False
2689,67,False
1244,67,False
866,67,False
96,67,False
3791,67,False
1939,67,False
4863,67,False
3887,67,False
4959,66,False
5103,66,False
4756,66,False
2636,66,False
3449,66,False
7751,66,False
1887,66,False
4799,65,False
8178,65,False
1980,65,False
7681,65,False
5415,65,False
1838,65,False
4471,65,False
2795,65,False
6519,65,False
907,64,False
7130,64,False
3330,64,False
4495,64,False
4689,64,False
6350,64,False
3699,64,True
6200,64,False
814,64,False
2836,64,False
5481,64,False
4971,63,False
6667,63,False
1422,63,False
4617,63,False
6419,63,False
5931,63,False
8163,63,False
2538,63,False
2103,63,False
4015,62,False
239,62,False
3872,62,False
3332,62,False
1278,62,False
4020,62,False
1594,62,False
7282,62,False
1863,62,False
7053,62,False
6825,62,False
969,62,False
2111,62,False
4496,62,False
5072,62,False
6374,61,False
6890,61,False
5911,61,False
5500,61,False
6335,61,False
2522,60,False
5355,60,False
7077,60,False
2128,60,False
3381,60,False
7329,60,False
4502,60,False
3679,59,False
3867,59,False
6012,59,False
7141,59,False
4630,59,False
1136,59,False
3089,59,False
3658,59,False
3086,59,False
2027,59,False
4730,59,False
6024,59,False
6168,58,False
58,58,False
6253,58,False
2460,58,False
2566,58,False
2011,58,False
4007,58,False
3768,58,False
7378,57,False
4672,57,False
3264,57,False
1944,57,False
5934,57,False
5772,57,False
4992,57,False
2847,57,False
5024,57,False
7915,57,False
1742,56,False
4636,56,False
5286,56,False
5586,56,False
1834,56,False
2078,56,False
2902,56,False
4337,56,False
5918,55,False
7836,55,False
865,55,False
590,55,False
3660,55,False
596,55,False
4516,54,False
1866,54,False
6437,54,False
7712,54,False
4451,54,False
4130,54,False
7913,54,False
4275,54,False
2173,54,False
6935,54,False
5432,54,False
8052,53,False
2905,53,False
4173,53,False
3957,53,False
1173,53,False
3758,53,False
4735,53,False
454,53,False
7220,52,False
5956,52,False
7735,52,False
1119,52,False
7767,52,False
2117,52,False
530,52,False
3939,52,False
3667,52,False
1130,52,False
3803,51,False
5242,51,False
426,50,False
2926,50,False
5876,50,False
7257,50,False
5004,50,False
1805,50,False
4148,50,False
5290,50,False
6186,50,False
1717,50,False
228,50,False
2206,50,False
6331,50,False
5598,49,False
6407,49,False
2403,49,False
148,49,False
2239,49,False
6252,49,False
4886,49,False
4819,49,False
6140,49,False
5855,49,False
2704,48,False
5330,48,False
5846,48,False
8063,48,False
1783,48,False
4761,48,False
1317,48,False
4879,47,False
4607,47,False
7074,47,False
4925,47,False
1933,47,False
4926,47,False
4646,47,False
5869,47,False
3701,47,False
1695,46,False
6621,46,False
2924,46,False
178,46,False
7776,46,False
7747,46,False
4844,46,False
5550,46,False
1667,46,False
5191,46,False
4211,45,False
4519,45,False
4383,45,False
1800,45,False
6338,45,False
6245,45,False
5199,45,False
4860,45,False
3988,45,False
6118,45,False
7451,45,False
6838,44,False
4900,44,False
3108,44,False
4084,44,False
1913,44,False
1186,44,False
6343,44,False
7066,44,False
941,44,False
4611,44,False
1661,44,False
1259,44,False
2279,44,False
1438,44,False
7831,43,False
447,43,False
5589,43,False
4721,43,False
3497,43,False
6046,43,False
7704,42,False
5744,42,False
1715,42,False
2465,42,False
6820,42,False
3648,42,False
2533,42,False
8017,42,False
5512,42,False
5116,42,False
3267,42,False
605,42,False
6832,41,False
6079,41,False
8141,41,False
1469,41,False
5145,41,False
62,41,False
7374,40,False
4066,40,False
119,40,False
5214,40,False
7838,40,False
6418,39,False
8167,39,False
798,39,False
2468,39,False
2966,39,False
3451,39,False
5411,39,False
4210,39,False
6069,39,False
521,39,False
3430,39,False
1455,39,False
3573,39,False
1752,39,False
4187,38,False
2769,38,False
1920,38,False
3481,38,False
7439,38,False
5121,38,False
4515,38,False
4407,38,False
5757,38,False
395,38,False
1744,38,False
2010,38,False
1409,37,False
3486,37,False
5638,37,False
5579,37,False
2369,37,False
3109,37,False
6332,37,False
4569,37,False
2045,37,False
4002,36,False
639,36,False
5549,36,False
8071,36,False
405,36,False
1993,36,False
891,36,False
4140,36,False
5321,36,False
864,36,False
6499,36,False
1208,36,False
6159,36,False
6614,36,False
6328,36,False
4874,35,False
1844,35,False
2597,35,False
7015,35,False
4645,35,False
2724,35,False
4737,35,False
4279,34,False
7558,34,False
4561,34,False
4452,34,False
6149,34,False
2642,33,False
1111,33,False
7848,33,False
1579,33,False
7319,33,False
6994,33,False
597,33,False
7487,33,False
2673,32,False
5279,32,False
610,32,False
1816,32,False
7098,32,False
4749,31,False
2252,31,False
4026,31,False
167,31,False
3830,31,False
7782,31,False
5327,31,False
1643,31,False
2487,31,False
2675,31,False
4219,30,False
1926,30,False
1053,30,False
3968,30,False
235,30,False
7802,30,False
1348,30,False
717,30,False
2872,30,False
7200,30,False
3424,29,False
6295,29,False
7619,29,False
5647,29,False
7402,29,False
4076,29,False
3757,29,False
19,29,False
1295,29,False
6957,29,False
38,28,False
6932,28,False
4157,28,False
2713,28,False
312,28,False
4266,28,False
6574,28,False
7036,28,False
4118,28,False
7679,28,False
4329,28,False
298,27,False
7296,27,False
5442,27,False
20,27,False
1102,27,False
4600,27,False
2412,27,False
372,27,False
4772,26,False
7976,26,False
4663,26,False
5074,26,False
3203,26,False
3331,26,False
4618,26,False
2634,26,False
2806,26,False
7715,26,False
3378,25,False
1704,25,False
4635,25,False
2176,25,False
2410,25,False
170,25,False
2626,25,False
2619,25,False
1325,25,False
4334,25,False
7372,25,False
258,25,False
729,25,False
537,25,False
6625,24,False
7006,24,False
27,24,False
1754,24,False
7811,24,False
4576,24,False
2710,24,False
8094,24,False
360,24,False
923,23,False
4797,23,False
5095,23,False
1284,23,False
801,23,False
1423,23,False
2940,23,False
7064,23,False
4450,23,False
2528,23,False
3145,23,False
4634,23,False
6039,23,False
6025,23,False
2475,23,False
7351,23,False
813,23,False
2401,22,False
6020,22,False
7301,22,False
7763,22,False
7554,22,False
2726,22,False
1749,22,False
2760,22,False
3124,22,False
3719,22,False
2447,22,False
3884,21,False
1308,21,False
8147,21,False
2991,21,False
5329,21,False
2799,21,False
1201,21,False
6464,21,False
7734,21,False
7207,21,False
1621,21,False
3382,21,False
633,21,False
8050,20,False
4358,20,False
6091,20,False
6627,20,False
1446,20,False
311,20,False
5817,20,False
4490,20,False
2426,19,False
3695,19,False
4836,19,False
2122,19,False
2305,18,False
5562,18,False
5785,18,False
5700,18,False
3569,18,False
1703,18,False
338,18,False
1714,18,False
437,18,False
7965,17,False
4814,17,False
5413,17,False
2474,17,False
4481,17,False
7107,17,False
1128,17,False
6719,17,False
7193,17,False
4360,17,False
4235,16,False
5791,16,False
7940,16,False
2147,16,False
545,16,False
6606,16,False
5508,16,False
1276,16,False
4287,16,False
803,15,False
4159,15,False
4840,15,False
179,15,False
5174,15,False
1660,15,False
4274,14,False
7124,14,False
3132,14,False
6630,14,False
3846,14,False
3765,14,False
6922,14,False
824,14,False
6646,14,False
4768,14,False
1666,14,False
5737,14,False
7884,13,False
1300,13,False
432,13,False
1134,13,False
156,13,False
6167,13,False
2853,13,False
554,13,False
7206,13,False
7071,13,False
5523,13,False
5768,12,False
2834,12,False
5850,12,False
2873,12,False
5588,12,False
4440,11,False
7361,11,False
7307,11,False
4081,11,False
4326,11,False
7083,11,False
4102,11,False
198,11,False
7233,11,False
5217,11,False
1018,11,False
5030,11,False
3730,11,False
5511,11,False
5519,11,False
8120,11,False
3982,11,False
5441,11,False
5469,10,False
1792,10,False
6001,10,False
1424,10,False
4175,10,False
1868,10,False
5149,9,False
5404,9,False
8124,9,False
4641,9,False
3909,9,False
3940,9,False
3935,9,False
1568,9,False
6439,9,False
1565,9,False
7707,9,False
5020,9,False
763,9,False
3547,9,False
3807,9,False
2866,8,False
4866,8,False
5324,8,False
1495,8,False
5434,8,False
1596,8,False
7607,8,False
2698,8,False
7406,8,False
4428,8,False
5826,7,False
5617,7,False
3066,7,False
6366,7,False
3250,7,False
4075,7,False
4752,7,False
6862,7,False
1924,7,False
6214,7,False
7231,6,False
3608,6,False
3257,6,False
149,6,False
4566,6,False
6687,6,False
7795,6,False
946,6,False
6199,6,False
6108,6,False
5062,6,False
528,5,False
2333,5,False
3027,5,False
989,5,False
4941,5,False
4995,5,False
1934,5,False
5776,4,False
1014,4,False
3415,4,False
1362,3,False
7862,3,False
5144,3,False
6753,3,False
1170,3,False
1873,3,False
4809,3,False
7057,3,False
365,3,False
4556,2,False
1051,2,False
540,2,False
7689,2,False
3143,2,False
7286,2,False
6992,1,False
2048,1,False
6209,1,False
702,1,False
1306,1,False
4960,1,False
2109,1,False
3499,1,False
